file name,start offset,end offset,dish name
Debugging_stage/Set_Q/review-220.txt,370,389,burger
Debugging_stage/Set_Q/review-220.txt,481,504,beef patty
Debugging_stage/Set_Q/review-220.txt,964,982,salad
Debugging_stage/Set_Q/review-220.txt,1565,1593,Chicken Tenders
Debugging_stage/Set_Q/review-220.txt,1985,2006,sandwich
Debugging_stage/Set_Q/review-220.txt,3752,3779,fried calamari
Debugging_stage/Set_Q/review-220.txt,4132,4151,nachos
Debugging_stage/Set_Q/review-220.txt,4275,4309,fried lasagna noodles
Debugging_stage/Set_Q/review-220.txt,4522,4548,ground turkey
Debugging_stage/Set_Q/review-220.txt,4616,4633,chai
Debugging_stage/Set_Q/review-220.txt,5266,5302,slow-roasted pork shank
Debugging_stage/Set_Q/review-220.txt,6496,6528,toasted marshmallow
Debugging_stage/Set_Q/review-220.txt,6611,6629,fries
Debugging_stage/Set_Q/review-221.txt,173,193,cookies
Debugging_stage/Set_Q/review-221.txt,1548,1575,rice cake soup
Debugging_stage/Set_Q/review-221.txt,1730,1759,spongy rice cake
Debugging_stage/Set_Q/review-221.txt,1768,1796,hard-boiled egg
Debugging_stage/Set_Q/review-221.txt,1824,1849,sambal tauco
Debugging_stage/Set_Q/review-221.txt,2527,2551,egg noodles
Debugging_stage/Set_Q/review-221.txt,2613,2642,shredded chicken
Debugging_stage/Set_Q/review-221.txt,2713,2739,chicken broth
Debugging_stage/Set_Q/review-222.txt,2405,2423,bread
Debugging_stage/Set_Q/review-222.txt,2425,2442,soup
Debugging_stage/Set_Q/review-222.txt,5275,5304,brussels sprouts
Debugging_stage/Set_Q/review-222.txt,6307,6334,roasted carrot
Debugging_stage/Set_Q/review-223.txt,201,227,Japanese garb
Debugging_stage/Set_Q/review-223.txt,1416,1455,crispy Chinese egg noodles
Debugging_stage/Set_Q/review-223.txt,1491,1526,chewy Italian linguine
Debugging_stage/Set_Q/review-223.txt,1754,1779,jasmine rice
Debugging_stage/Set_Q/review-223.txt,2192,2215,sushi rice
Debugging_stage/Set_Q/review-223.txt,2592,2616,duck breast
Debugging_stage/Set_Q/review-223.txt,2622,2648,ramen noodles
Debugging_stage/Set_Q/review-223.txt,2958,2984,chicken wings
Debugging_stage/Set_Q/review-223.txt,3441,3474,steamed Chinese buns
Debugging_stage/Set_Q/review-224.txt,352,375,lamb chops
Debugging_stage/Set_Q/review-224.txt,1020,1049,Black Angus beef
Debugging_stage/Set_Q/review-224.txt,1051,1080,New Zealand lamb
Debugging_stage/Set_Q/review-224.txt,1085,1111,Amish chicken
Debugging_stage/Set_Q/review-224.txt,1393,1423,good halal burger
Debugging_stage/Set_Q/review-224.txt,1598,1621,sesame bun
Debugging_stage/Set_Q/review-224.txt,1696,1716,chutney
Debugging_stage/Set_Q/review-224.txt,2368,2400,elongated meatballs
Debugging_stage/Set_Q/review-224.txt,3507,3527,burgers
Debugging_stage/Set_Q/review-224.txt,3532,3551,kebabs
Debugging_stage/Set_Q/review-224.txt,3568,3586,steak
Debugging_stage/Set_Q/review-225.txt,8,25,pita
Debugging_stage/Set_Q/review-225.txt,348,366,pizza
Debugging_stage/Set_Q/review-225.txt,1860,1879,Hummus
Debugging_stage/Set_Q/review-225.txt,2030,2052,chickpeas
Debugging_stage/Set_Q/review-225.txt,2198,2229,small-batch tahini
Debugging_stage/Set_Q/review-225.txt,2496,2526,half-torn parsley
Debugging_stage/Set_Q/review-225.txt,2565,2584,hummus
Debugging_stage/Set_Q/review-225.txt,3041,3070,ground hazelnuts
Debugging_stage/Set_Q/review-225.txt,3157,3181,ground lamb
Debugging_stage/Set_Q/review-225.txt,4992,5011,Hummus
Debugging_stage/Set_Q/review-225.txt,5438,5456,pasta
Debugging_stage/Set_Q/review-226.txt,318,341,fish sauce
Debugging_stage/Set_Q/review-226.txt,1659,1676,rice
Debugging_stage/Set_Q/review-226.txt,1686,1703,rice
Debugging_stage/Set_Q/review-226.txt,1754,1774,Chicken
Debugging_stage/Set_Q/review-226.txt,1852,1879,ground chicken
Debugging_stage/Set_Q/review-226.txt,2093,2117,noodle soup
Debugging_stage/Set_Q/review-226.txt,2666,2686,Oysters
Debugging_stage/Set_Q/review-226.txt,4590,4610,pancake
Debugging_stage/Set_Q/review-226.txt,4728,4753,sausage roll
Debugging_stage/Set_Q/review-226.txt,4760,4792,peppery ground pork
Debugging_stage/Set_Q/review-227.txt,14,47,little soup dumpling
Debugging_stage/Set_Q/review-227.txt,394,440,giant shaggy pork-belly meatballs
Debugging_stage/Set_Q/review-227.txt,529,555,chicken thigh
Debugging_stage/Set_Q/review-227.txt,646,668,mushrooms
Debugging_stage/Set_Q/review-227.txt,1065,1092,ground chicken
Debugging_stage/Set_Q/review-227.txt,2458,2485,soup dumplings
Debugging_stage/Set_Q/review-227.txt,3485,3523,protein-rich wheat gluten
Debugging_stage/Set_Q/review-227.txt,3731,3753,Pork buns
Debugging_stage/Set_Q/review-227.txt,3911,3938,soup dumplings
Debugging_stage/Set_Q/review-227.txt,4214,4240,cabbage salad
Debugging_stage/Set_Q/review-227.txt,4385,4415,fried sticky rice
Debugging_stage/Set_Q/review-227.txt,4495,4528,demure pumpkin cakes
Debugging_stage/Set_Q/review-228.txt,85,108,egg whites
Debugging_stage/Set_Q/review-228.txt,1366,1391,spring rolls
Debugging_stage/Set_Q/review-228.txt,1469,1502,pepper-sheathed nubs
Debugging_stage/Set_Q/review-228.txt,1528,1563,piquillo pepper purée
Debugging_stage/Set_Q/review-228.txt,2379,2396,lamb
Debugging_stage/Set_Q/review-228.txt,2424,2450,smoked yogurt
Debugging_stage/Set_Q/review-228.txt,2522,2560,ricotta-and-spinach gnudi
Debugging_stage/Set_Q/review-228.txt,4047,4077,chocolate cremeux
Debugging_stage/Set_Q/review-229.txt,2495,2527,chilled sliced veal
Debugging_stage/Set_Q/review-229.txt,2778,2795,veal
Debugging_stage/Set_Q/review-229.txt,2874,2891,beef
Debugging_stage/Set_Q/review-229.txt,2915,2942,wild mushrooms
Debugging_stage/Set_Q/review-229.txt,2956,2983,Parmesan chips
Debugging_stage/Set_Q/review-229.txt,3258,3287,soft-poached egg
Debugging_stage/Set_Q/review-229.txt,3390,3418,white asparagus
Debugging_stage/Set_Q/review-229.txt,4349,4368,Pastas
Debugging_stage/Set_Q/review-229.txt,4481,4515,muddy stuffed chicken
Debugging_stage/Set_Q/review-229.txt,4657,4680,jowl bacon
Debugging_stage/Set_Q/review-229.txt,4944,4964,ravioli
Debugging_stage/Set_Q/review-229.txt,5187,5209,spaghetti
Debugging_stage/Set_Q/review-229.txt,6304,6325,Desserts
Debugging_stage/Set_Q/review-229.txt,6399,6420,hazelnut
Debugging_stage/Set_Q/review-230.txt,281,301,sausage
Debugging_stage/Set_Q/review-230.txt,949,978,crispy lamb ribs
Debugging_stage/Set_Q/review-230.txt,1060,1084,grassy meat
Debugging_stage/Set_Q/review-230.txt,2131,2151,hot dog
Debugging_stage/Set_Q/review-230.txt,3803,3829,iceberg salad
Debugging_stage/Set_Q/review-230.txt,4140,4159,burger
Debugging_stage/Set_Q/review-230.txt,4275,4302,sirloin burger
Debugging_stage/Set_Q/review-230.txt,4884,4921,scallion-mashed potatoes
Debugging_stage/Set_Q/review-230.txt,5038,5062,smoked pork
Debugging_stage/Set_Q/review-230.txt,5440,5457,pork
Debugging_stage/Set_Q/review-230.txt,5618,5646,fried quail egg
Debugging_stage/Set_Q/review-230.txt,7735,7755,hot dog
Debugging_stage/Set_Q/review-231.txt,1350,1374,duck breast
Debugging_stage/Set_Q/review-231.txt,3660,3688,whitefish salad
Debugging_stage/Set_Q/review-231.txt,3791,3818,egg sandwiches
Debugging_stage/Set_Q/review-231.txt,3902,3937,flattened sage sausage
Debugging_stage/Set_Q/review-231.txt,4496,4519,sandwiches
Debugging_stage/Set_Q/review-231.txt,4714,4735,sandwich
Debugging_stage/Set_Q/review-231.txt,5741,5769,rutabaga hummus
Debugging_stage/Set_Q/review-231.txt,5793,5837,vegetarian chicken-liver pâté
Debugging_stage/Set_Q/review-231.txt,5961,5988,very smoky eel
Debugging_stage/Set_Q/review-231.txt,6652,6671,pastas
Debugging_stage/Set_Q/review-231.txt,6995,7015,lobster
Debugging_stage/Set_Q/review-231.txt,7304,7321,eggs
Debugging_stage/Set_Q/review-232.txt,979,1004,potato chips
Debugging_stage/Set_Q/review-232.txt,3246,3266,burrata
Debugging_stage/Set_Q/review-232.txt,3393,3411,cakes
Debugging_stage/Set_Q/review-232.txt,5587,5604,veal
Debugging_stage/Set_Q/review-233.txt,1522,1540,bacon
Debugging_stage/Set_Q/review-233.txt,1615,1638,crab cakes
Debugging_stage/Set_Q/review-233.txt,1722,1758,lemony roasted game hen
Debugging_stage/Set_Q/review-233.txt,1771,1817,crisp-skinned grilled brook trout
Debugging_stage/Set_Q/review-233.txt,1987,2026,fine grilled Newport steak
Debugging_stage/Set_Q/review-233.txt,2328,2362,chocolate chip cookie
Debugging_stage/Set_Q/review-234.txt,86,112,roast chicken
Debugging_stage/Set_Q/review-234.txt,163,189,roast chicken
Debugging_stage/Set_Q/review-234.txt,1520,1540,chicken
Debugging_stage/Set_Q/review-234.txt,1675,1701,grilled bread
Debugging_stage/Set_Q/review-234.txt,1795,1821,roast chicken
Debugging_stage/Set_Q/review-234.txt,1857,1877,chicken
Debugging_stage/Set_Q/review-234.txt,2424,2450,roast chicken
Debugging_stage/Set_Q/review-234.txt,2812,2848,kitchen grinds sausages
Debugging_stage/Set_Q/review-234.txt,2955,2987,wrinkled meat pouch
Debugging_stage/Set_Q/review-234.txt,3169,3201,sweet pork sausages
Debugging_stage/Set_Q/review-234.txt,3387,3404,fish
Debugging_stage/Set_Q/review-234.txt,4071,4092,eggplant
Debugging_stage/Set_Q/review-234.txt,4525,4553,soft-cooked egg
Debugging_stage/Set_Q/review-234.txt,5319,5338,burger
Debugging_stage/Set_Q/review-235.txt,88,105,rice
Debugging_stage/Set_Q/review-235.txt,728,745,beef
Debugging_stage/Set_Q/review-235.txt,1483,1500,pita
Debugging_stage/Set_Q/review-235.txt,1896,1922,rice and meat
Debugging_stage/Set_Q/review-235.txt,1924,1953,Grilled eggplant
Debugging_stage/Set_Q/review-235.txt,1971,1994,dried mint
Debugging_stage/Set_Q/review-235.txt,2210,2226,egg
Debugging_stage/Set_Q/review-236.txt,390,415,dried shrimp
Debugging_stage/Set_Q/review-236.txt,2196,2221,raw scallops
Debugging_stage/Set_Q/review-236.txt,2272,2312,Red Wattle porterhouse chop
Debugging_stage/Set_Q/review-236.txt,2321,2350,Pork crepinettes
Debugging_stage/Set_Q/review-236.txt,2721,2746,potato chips
Debugging_stage/Set_Q/review-236.txt,2985,3019,milquetoast black cod
Debugging_stage/Set_Q/review-236.txt,3088,3117,lamb-belly adobo
Debugging_stage/Set_Q/review-236.txt,3151,3183,Slabs of fried tofu
Debugging_stage/Set_Q/review-237.txt,321,360,quesadillas de huitlacoche
Debugging_stage/Set_Q/review-237.txt,723,750,Hecho en Dumbo
Debugging_stage/Set_Q/review-237.txt,1522,1552,tacos de costilla
Debugging_stage/Set_Q/review-237.txt,1626,1648,tortillas
Debugging_stage/Set_Q/review-237.txt,1843,1864,Pacifico
Debugging_stage/Set_Q/review-237.txt,1889,1918,Michelada Cubana
Debugging_stage/Set_Q/review-237.txt,2343,2378,fried soft-shell crabs
Debugging_stage/Set_Q/review-237.txt,2489,2523,chicharrón de puerco
Debugging_stage/Set_Q/review-237.txt,2655,2672,Pork
Debugging_stage/Set_Q/review-237.txt,2692,2716,pozole rojo
Debugging_stage/Set_Q/review-237.txt,2902,2929,Berkshire pork
Debugging_stage/Set_Q/review-237.txt,3148,3171,sandwiches
Debugging_stage/Set_Q/review-237.txt,3594,3626,tostadas de ceviche
Debugging_stage/Set_Q/review-237.txt,3682,3712,ensalada tricolor
Debugging_stage/Set_Q/review-237.txt,3721,3739,salad
Debugging_stage/Set_Q/review-238.txt,236,273,boneless chicken breasts
Debugging_stage/Set_Q/review-238.txt,987,1014,cucumber salad
Debugging_stage/Set_Q/review-238.txt,3878,3900,mushrooms
Debugging_stage/Set_Q/review-238.txt,3928,3957,soft-poached egg
Debugging_stage/Set_Q/review-238.txt,3969,3985,egg
Debugging_stage/Set_Q/review-238.txt,4076,4093,pork
Debugging_stage/Set_Q/review-238.txt,4161,4187,potato purée
Debugging_stage/Set_Q/review-238.txt,4566,4590,Potato soup
Debugging_stage/Set_Q/review-238.txt,4716,4741,Pumpkin soup
Debugging_stage/Set_Q/review-238.txt,5603,5627,duck breast
Debugging_stage/Set_Q/review-238.txt,5747,5773,flatiron beef
Debugging_stage/Set_Q/review-238.txt,6207,6237,Black Forest cake
Debugging_stage/Set_Q/review-238.txt,6442,6473,pumpkin cheesecake
Debugging_stage/Set_Q/review-239.txt,73,102,cabbage sandwich
Debugging_stage/Set_Q/review-239.txt,556,577,sandwich
Debugging_stage/Set_Q/review-239.txt,762,783,sandwich
Debugging_stage/Set_Q/review-239.txt,1529,1558,cabbage sandwich
Debugging_stage/Set_Q/review-239.txt,3242,3259,fish
Debugging_stage/Set_Q/review-239.txt,3264,3281,meat
Debugging_stage/Set_Q/review-239.txt,3353,3370,beef
Debugging_stage/Set_Q/review-239.txt,4800,4820,noodles
Debugging_stage/Set_Q/review-239.txt,7136,7169,rutabaga spring roll
Debugging_stage/Set_Q/review-240.txt,284,307,sea urchin
Debugging_stage/Set_Q/review-240.txt,312,337,warm lobster
Debugging_stage/Set_Q/review-240.txt,404,423,shrimp
Debugging_stage/Set_Q/review-240.txt,519,540,lobsters
Debugging_stage/Set_Q/review-240.txt,3212,3239,yellowfin tuna
Debugging_stage/Set_Q/review-240.txt,3907,3939,Chilly deviled eggs
Debugging_stage/Set_Q/review-240.txt,4008,4025,tuna
Debugging_stage/Set_Q/review-240.txt,4048,4084,streaky jamón Ibérico
Debugging_stage/Set_Q/review-240.txt,4505,4530,browned rice
Debugging_stage/Set_Q/review-240.txt,5233,5253,octopus
Debugging_stage/Set_Q/review-240.txt,5258,5279,blowfish
Debugging_stage/Set_Q/review-240.txt,5571,5594,red shrimp
Debugging_stage/Set_Q/review-240.txt,5789,5809,oysters
Debugging_stage/Set_Q/review-240.txt,5830,5848,clams
Debugging_stage/Set_Q/review-240.txt,5850,5870,mussels
Debugging_stage/Set_Q/review-240.txt,5875,5894,shrimp
Debugging_stage/Set_Q/review-240.txt,5982,6006,golden rice
Debugging_stage/Set_Q/review-240.txt,6070,6101,softly springy cod
Debugging_stage/Set_Q/review-241.txt,42,68,bacon and egg
Debugging_stage/Set_Q/review-241.txt,154,177,pork belly
Debugging_stage/Set_Q/review-241.txt,1300,1317,pork
Debugging_stage/Set_Q/review-241.txt,1356,1382,bacon-and-egg
Debugging_stage/Set_Q/review-241.txt,1435,1469,barbecued pulled pork
Debugging_stage/Set_Q/review-241.txt,1530,1558,pork tenderloin
Debugging_stage/Set_Q/review-241.txt,1652,1675,fried rice
Debugging_stage/Set_Q/review-241.txt,1689,1714,pork trotter
Debugging_stage/Set_Q/review-241.txt,2076,2094,pizza
Debugging_stage/Set_Q/review-241.txt,2270,2288,salad
Debugging_stage/Set_Q/review-241.txt,2920,2942,shellfish
Debugging_stage/Set_Q/review-241.txt,3433,3470,sweet tomato tarte Tatin
Debugging_stage/Set_Q/review-241.txt,3559,3580,eggplant
Debugging_stage/Set_Q/review-242.txt,102,122,som tum
Debugging_stage/Set_Q/review-242.txt,246,271,dried shrimp
Debugging_stage/Set_Q/review-242.txt,2688,2707,panang
Debugging_stage/Set_Q/review-242.txt,2716,2737,massaman
Debugging_stage/Set_Q/review-242.txt,3132,3160,torrid larb gai
Debugging_stage/Set_Q/review-242.txt,3176,3203,ground chicken
Debugging_stage/Set_Q/review-242.txt,3205,3226,shallots
Debugging_stage/Set_Q/review-242.txt,3481,3504,Raw shrimp
Debugging_stage/Set_Q/review-242.txt,3860,3886,fried bananas
Debugging_stage/Set_Q/review-243.txt,4757,4781,ground beef
Debugging_stage/Set_Q/review-243.txt,4979,5018,cheese with tortilla chips
Debugging_stage/Set_Q/review-243.txt,5180,5206,bowl of beans
Debugging_stage/Set_Q/review-244.txt,1593,1622,roasted potatoes
Debugging_stage/Set_Q/review-244.txt,2426,2450,skirt steak
Debugging_stage/Set_Q/review-244.txt,2488,2517,roasted potatoes
Debugging_stage/Set_Q/review-244.txt,2748,2769,sandwich
Debugging_stage/Set_Q/review-244.txt,2870,2897,grilled shrimp
Debugging_stage/Set_Q/review-244.txt,2902,2931,rashers of bacon
Debugging_stage/Set_Q/review-244.txt,3082,3116,German chocolate cake
Debugging_stage/Set_Q/review-245.txt,108,141,pine-smoked mackerel
Debugging_stage/Set_Q/review-245.txt,269,295,buttered rice
Debugging_stage/Set_Q/review-245.txt,300,324,stewed beef
Debugging_stage/Set_Q/review-245.txt,449,475,fried chicken
Debugging_stage/Set_Q/review-245.txt,555,586,honey butter chips
Debugging_stage/Set_Q/review-245.txt,1733,1758,potato chips
Debugging_stage/Set_Q/review-245.txt,2832,2867,buttered rice and beef
Debugging_stage/Set_Q/review-245.txt,2878,2903,braised beef
Debugging_stage/Set_Q/review-245.txt,3052,3080,soft-cooked egg
Debugging_stage/Set_Q/review-245.txt,3477,3494,fish
Debugging_stage/Set_Q/review-245.txt,3744,3764,chicken
Debugging_stage/Set_Q/review-245.txt,3813,3839,fried chicken
Debugging_stage/Set_Q/review-245.txt,3952,3983,fried chicharrones
Debugging_stage/Set_Q/review-245.txt,5775,5796,mackerel
Debugging_stage/Set_Q/review-245.txt,5839,5865,pickled ramps
Debugging_stage/Set_Q/review-246.txt,94,114,chicken
Debugging_stage/Set_Q/review-246.txt,240,260,chicken
Debugging_stage/Set_Q/review-246.txt,343,363,chicken
Debugging_stage/Set_Q/review-246.txt,406,426,chicken
Debugging_stage/Set_Q/review-246.txt,768,788,chicken
Debugging_stage/Set_Q/review-246.txt,841,861,chicken
Debugging_stage/Set_Q/review-246.txt,1479,1499,chicken
Debugging_stage/Set_Q/review-246.txt,1803,1831,macaroni gratin
Debugging_stage/Set_Q/review-246.txt,3423,3448,French breed
Debugging_stage/Set_Q/review-246.txt,4281,4314,house-baked baguette
Debugging_stage/Set_Q/review-246.txt,4419,4436,eggs
Debugging_stage/Set_Q/review-246.txt,4880,4897,eggs
Debugging_stage/Set_Q/review-246.txt,5297,5326,chicken gizzards
Debugging_stage/Set_Q/review-246.txt,6446,6466,chicken
Debugging_stage/Set_Q/review-247.txt,1764,1781,tuna
Debugging_stage/Set_Q/review-247.txt,2036,2053,beef
Debugging_stage/Set_Q/review-247.txt,2297,2315,steak
Debugging_stage/Set_Q/review-247.txt,2327,2345,steak
Debugging_stage/Set_Q/review-247.txt,2459,2485,dry-aged beef
Debugging_stage/Set_Q/review-247.txt,2843,2862,shrimp
Debugging_stage/Set_Q/review-247.txt,4862,4882,sashimi
Debugging_stage/Set_Q/review-247.txt,4997,5018,tortilla
Debugging_stage/Set_Q/review-247.txt,5053,5070,taco
Debugging_stage/Set_Q/review-247.txt,5189,5216,raw red shrimp
Debugging_stage/Set_Q/review-247.txt,5221,5244,sea urchin
Debugging_stage/Set_Q/review-247.txt,5331,5351,lobster
Debugging_stage/Set_Q/review-247.txt,6574,6596,chocolate
Debugging_stage/Set_Q/review-248.txt,495,512,beef
Debugging_stage/Set_Q/review-248.txt,740,765,duck risotto
Debugging_stage/Set_Q/review-248.txt,803,828,duck lasagna
Debugging_stage/Set_Q/review-248.txt,856,884,roasted chicken
Debugging_stage/Set_Q/review-248.txt,917,945,roasted chicken
Debugging_stage/Set_Q/review-248.txt,964,997,roasted pig’s head
Debugging_stage/Set_Q/review-248.txt,1003,1030,Mexican salsas
Debugging_stage/Set_Q/review-248.txt,1035,1057,tortillas
Debugging_stage/Set_Q/review-248.txt,1083,1100,pork
Debugging_stage/Set_Q/review-248.txt,1855,1874,burger
Debugging_stage/Set_Q/review-248.txt,2717,2734,beef
Debugging_stage/Set_Q/review-248.txt,3125,3145,chicken
Debugging_stage/Set_Q/review-248.txt,3313,3329,egg
Debugging_stage/Set_Q/review-248.txt,3768,3793,duck lasagna
Debugging_stage/Set_Q/review-248.txt,3827,3855,gooey casserole
Debugging_stage/Set_Q/review-248.txt,4296,4315,burger
Debugging_stage/Set_Q/review-249.txt,151,180,ivory pork broth
Debugging_stage/Set_Q/review-249.txt,3326,3350,melted pork
Debugging_stage/Set_Q/review-249.txt,3526,3553,marinated pork
Debugging_stage/Set_Q/review-249.txt,3654,3674,noodles
Debugging_stage/Set_Q/review-249.txt,5756,5779,cooked egg
Debugging_stage/Set_Q/review-249.txt,5933,5949,egg
Debugging_stage/Set_Q/review-249.txt,6329,6352,pork belly
Debugging_stage/Set_Q/review-249.txt,6382,6405,white rice
Debugging_stage/Set_Q/review-249.txt,6411,6428,pork
Debugging_stage/Set_Q/review-250.txt,166,190,Corn flakes
Debugging_stage/Set_Q/review-250.txt,2045,2080,blueberry-cream cookie
Debugging_stage/Set_Q/review-250.txt,2229,2254,potato chips
Debugging_stage/Set_Q/review-250.txt,2256,2277,pretzels
Debugging_stage/Set_Q/review-250.txt,2322,2367,chocolate and butterscotch chips
Debugging_stage/Set_Q/review-250.txt,2456,2478,crack pie
Debugging_stage/Set_Q/review-250.txt,2803,2836,behemoth layer cakes
Debugging_stage/Set_Q/review-250.txt,3008,3030,ice cream
Debugging_stage/Set_Q/review-250.txt,3237,3263,bacon and egg
Debugging_stage/Set_Q/review-250.txt,3362,3390,pork-belly buns
Debugging_stage/Set_Q/review-250.txt,3615,3643,Chinese sausage
Debugging_stage/Set_Q/review-250.txt,3681,3709,chorizo challah
Debugging_stage/Set_Q/review-250.txt,4050,4071,Milk Bar
Debugging_stage/Set_Q/review-250.txt,4436,4465,chocolate cookie
Debugging_stage/Set_Q/review-250.txt,4467,4491,corn cookie
Debugging_stage/Set_Q/review-250.txt,4493,4528,blueberry-cream cookie
Debugging_stage/Set_Q/review-250.txt,4530,4556,candy-bar pie
Debugging_stage/Set_Q/review-250.txt,4558,4582,brownie pie
Debugging_stage/Set_Q/review-250.txt,4584,4611,chocolate cake
Debugging_stage/Set_Q/review-250.txt,4724,4742,cakes
Debugging_stage/Set_Q/review-250.txt,4747,4764,pies
Debugging_stage/Set_Q/review-250.txt,4782,4799,cake
Debugging_stage/Set_Q/review-250.txt,4816,4833,cake
Debugging_stage/Set_Q/review-250.txt,4842,4859,pies
Debugging_stage/Set_Q/review-251.txt,425,451,sweet paprika
Debugging_stage/Set_Q/review-251.txt,456,477,cilantro
Debugging_stage/Set_Q/review-251.txt,1278,1298,chicken
Debugging_stage/Set_Q/review-251.txt,1702,1728,grilled bread
Debugging_stage/Set_Q/review-251.txt,1808,1844,meaty Burgundian snails
Debugging_stage/Set_Q/review-251.txt,2622,2652,sunny-side-up egg
Debugging_stage/Set_Q/review-251.txt,3270,3300,grilled asparagus
Debugging_stage/Set_Q/review-251.txt,3322,3345,sea urchin
Debugging_stage/Set_Q/review-251.txt,5029,5062,vanilla rice pudding
Debugging_stage/Set_Q/review-251.txt,5126,5150,egg custard
Debugging_stage/Set_Q/review-251.txt,5310,5339,eggy sponge cake
Debugging_stage/Set_Q/review-251.txt,5505,5522,Fish
Debugging_stage/Set_Q/review-252.txt,804,821,taco
Debugging_stage/Set_Q/review-252.txt,831,851,burrito
Debugging_stage/Set_Q/review-252.txt,863,886,quesadilla
Debugging_stage/Set_Q/review-252.txt,1097,1121,pinto beans
Debugging_stage/Set_Q/review-252.txt,1127,1145,tacos
Debugging_stage/Set_Q/review-252.txt,1160,1182,tortillas
Debugging_stage/Set_Q/review-252.txt,1188,1222,Tortillería Nixtamal
Debugging_stage/Set_Q/review-252.txt,1293,1313,burrito
Debugging_stage/Set_Q/review-252.txt,1424,1441,rice
Debugging_stage/Set_Q/review-252.txt,2311,2331,chicken
Debugging_stage/Set_Q/review-252.txt,2839,2857,tacos
Debugging_stage/Set_Q/review-252.txt,2886,2907,burritos
Debugging_stage/Set_Q/review-252.txt,3019,3041,guacamole
Debugging_stage/Set_Q/review-252.txt,3056,3075,Tecate
Debugging_stage/Set_Q/review-252.txt,3358,3376,tacos
Debugging_stage/Set_Q/review-252.txt,4069,4087,Tacos
Debugging_stage/Set_Q/review-252.txt,4089,4113,quesadillas
Debugging_stage/Set_Q/review-252.txt,4118,4139,burritos
Debugging_stage/Set_Q/review-253.txt,64,96,meatball parmigiana
Debugging_stage/Set_Q/review-253.txt,828,853,garlic bread
Debugging_stage/Set_Q/review-253.txt,855,877,spaghetti
Debugging_stage/Set_Q/review-253.txt,882,904,meatballs
Debugging_stage/Set_Q/review-253.txt,909,929,lobster
Debugging_stage/Set_Q/review-253.txt,1428,1449,sandwich
Debugging_stage/Set_Q/review-253.txt,1575,1598,mozzarella
Debugging_stage/Set_Q/review-253.txt,1703,1725,meatballs
Debugging_stage/Set_Q/review-253.txt,2025,2041,egg
Debugging_stage/Set_Q/review-253.txt,2265,2287,meatballs
Debugging_stage/Set_Q/review-253.txt,2305,2322,beef
Debugging_stage/Set_Q/review-253.txt,4649,4677,turkey sandwich
Debugging_stage/Set_Q/review-253.txt,5429,5452,sandwiches
Debugging_stage/Set_Q/review-253.txt,6260,6280,chicken
Debugging_stage/Set_Q/review-254.txt,336,354,pizza
Debugging_stage/Set_Q/review-254.txt,1876,1893,pork
Debugging_stage/Set_Q/review-254.txt,2149,2177,stuffed cabbage
Debugging_stage/Set_Q/review-254.txt,2197,2221,ground pork
Debugging_stage/Set_Q/review-254.txt,2226,2251,basmati rice
Debugging_stage/Set_Q/review-254.txt,2396,2413,pork
Debugging_stage/Set_Q/review-254.txt,3028,3046,bacon
Debugging_stage/Set_Q/review-255.txt,691,711,noodles
Debugging_stage/Set_Q/review-255.txt,1541,1558,beef
Debugging_stage/Set_Q/review-255.txt,1584,1601,pork
Debugging_stage/Set_Q/review-255.txt,1879,1904,lamb noodles
Debugging_stage/Set_Q/review-255.txt,2057,2082,lamb noodles
Debugging_stage/Set_Q/review-255.txt,2987,3009,Lamb soup
Debugging_stage/Set_Q/review-255.txt,3056,3076,noodles
Debugging_stage/Set_Q/review-255.txt,3893,3924,grilled cumin lamb
Debugging_stage/Set_Q/review-255.txt,4053,4087,meaty grilled chicken
Debugging_stage/Set_Q/review-255.txt,4949,4969,noodles
Debugging_stage/Set_Q/review-255.txt,5397,5422,pork sausage
Debugging_stage/Set_Q/review-255.txt,5447,5464,eggs
Debugging_stage/Set_Q/review-255.txt,5491,5524,juicy lamb dumplings
Debugging_stage/Set_Q/review-255.txt,5642,5670,lamb sandwiches
Debugging_stage/Set_Q/review-255.txt,5692,5717,chopped pork
Debugging_stage/Set_Q/review-255.txt,5718,5747,belly sandwiches
Debugging_stage/Set_Q/review-255.txt,5822,5838,egg
Debugging_stage/Set_Q/review-255.txt,5996,6013,rice
Debugging_stage/Set_Q/review-256.txt,232,251,shrimp
Debugging_stage/Set_Q/review-256.txt,259,279,chicken
Debugging_stage/Set_Q/review-256.txt,303,320,pork
Debugging_stage/Set_Q/review-256.txt,1330,1347,rice
Debugging_stage/Set_Q/review-256.txt,1880,1910,fried garlic pork
Debugging_stage/Set_Q/review-256.txt,2047,2063,egg
Debugging_stage/Set_Q/review-256.txt,2065,2088,pork belly
Debugging_stage/Set_Q/review-256.txt,2127,2156,hard-boiled eggs
Debugging_stage/Set_Q/review-256.txt,2330,2352,eggplants
Debugging_stage/Set_Q/review-256.txt,3522,3550,coconut custard
Debugging_stage/Set_Q/review-256.txt,3552,3581,rice-flour cakes
Debugging_stage/Set_Q/review-256.txt,3646,3663,rice
Debugging_stage/Set_Q/review-257.txt,2421,2443,poundcake
Debugging_stage/Set_Q/review-257.txt,2622,2656,chamomile panna cotta
Debugging_stage/Set_Q/review-257.txt,2727,2744,cake
