% NYC Restaurant Review Dataset
@RELATION nyc_restaurant_review

@ATTRIBUTE count_of_food_adjectives_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_adjectives_in_context NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_context NUMERIC
@ATTRIBUTE has_price_mention {true, false}
@ATTRIBUTE price_distance INTEGER
@ATTRIBUTE has_meal_name_mentioned {true, false}
@ATTRIBUTE has_dish_quantity_mention {true, false}
@ATTRIBUTE meal_name_context_feature NUMERIC
@ATTRIBUTE dish_quantity_context_feature NUMERIC
@ATTRIBUTE country_context_feature NUMERIC
@ATTRIBUTE comma_distance INTEGER
@ATTRIBUTE semi_colon_distance INTEGER
@ATTRIBUTE dish_name_starts_with_capital {true, false}
@ATTRIBUTE count_capital_letters INTEGER
@ATTRIBUTE count_commas NUMERIC
@ATTRIBUTE count_semicolons NUMERIC
@ATTRIBUTE dish_name STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE class_label {positive, negative}

@DATA
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,rillettes,datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,false,0,0,0,'braised meat dishes',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,true,1,true,false,0,0,0,28,-1,false,0,0,0,'brisket sandwich',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,false,-1,false,true,0,0,0,-1,-1,false,0,0,0,'plateau de mer',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'king crab legs',datasets/Set_I_DEV/review-046.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,oysters,datasets/Set_I_DEV/review-046.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'shrimp and cocktail sauce',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,21,-1,false,0,0,0,'briny clams',datasets/Set_I_DEV/review-046.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,shellfish,datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,Caesar,datasets/Set_I_DEV/review-046.txt,positive
1,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'hotsmoked trout with cauliflower pure',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'gummy clam chowder',datasets/Set_I_DEV/review-046.txt,positive
0,1,0,0,true,6,false,false,0,0,0,-1,-1,false,0,0,0,'chicken liver',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'foie gras pt',datasets/Set_I_DEV/review-046.txt,positive
0,1,1,1,true,1,false,false,0,0,0,5,-1,false,0,0,0,'braised lamb',datasets/Set_I_DEV/review-046.txt,positive
0,1,1,1,true,1,false,false,0,0,0,34,-1,false,0,0,0,'pork gratin',datasets/Set_I_DEV/review-046.txt,positive
1,1,1,1,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'roasted monkfish with romesco sauce',datasets/Set_I_DEV/review-046.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'tuna tartare with olives',datasets/Set_I_DEV/review-047.txt,positive
0,1,2,0,false,-1,false,false,0,0,1,16,-1,false,0,0,0,bread,datasets/Set_I_DEV/review-047.txt,positive
2,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'roasted veal sweetbreads',datasets/Set_I_DEV/review-047.txt,positive
0,0,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'frise  with lardons of bacon',datasets/Set_I_DEV/review-047.txt,positive
1,2,0,0,false,-1,true,false,1,0,0,25,-1,false,0,0,0,'poached duck egg',datasets/Set_I_DEV/review-047.txt,positive
0,1,0,0,false,-1,true,false,1,0,0,19,-1,false,0,0,0,'steak au poivre',datasets/Set_I_DEV/review-047.txt,positive
1,0,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'golden fries',datasets/Set_I_DEV/review-047.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'foie gras',datasets/Set_I_DEV/review-047.txt,positive
0,1,0,1,false,-1,false,false,0,0,0,51,-1,false,0,0,0,'rack of lamb',datasets/Set_I_DEV/review-047.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,true,1,0,0,'Roman squarecut pizzas',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,1,false,-1,true,false,1,0,0,0,-1,false,0,0,0,tripe,datasets/Set_I_DEV/review-048.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,0,-1,true,1,0,0,'Crunchy bruschetta',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,1,0,0,'antipasto Romano',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'salumi e formaggi',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,1,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'gran bu di bufala',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,0,true,1,true,false,1,0,0,4,-1,false,0,0,0,'farro salad',datasets/Set_I_DEV/review-048.txt,positive
1,0,0,0,true,1,true,false,1,0,0,-1,-1,false,0,0,0,'creamy burrata',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'gnocchi with musky oxtail rag',datasets/Set_I_DEV/review-048.txt,positive
0,1,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'pappardelle fragrant with beef stewed in red wine',datasets/Set_I_DEV/review-048.txt,positive
1,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'roast duck over oozy orzotto',datasets/Set_I_DEV/review-048.txt,positive
0,0,0,0,true,22,false,false,0,0,0,0,-1,false,0,0,0,'matriciana speckled with bacon',datasets/Set_I_DEV/review-048.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,oysters,datasets/Set_I_DEV/review-049.txt,positive
1,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'panroasted squid and sausage',datasets/Set_I_DEV/review-049.txt,positive
0,1,1,1,true,1,true,false,1,0,0,52,-1,true,1,0,0,'Shrimp cocktail',datasets/Set_I_DEV/review-049.txt,positive
0,1,0,0,true,1,true,false,1,0,0,5,-1,false,1,0,0,'oysters Kilpatrick',datasets/Set_I_DEV/review-049.txt,positive
0,0,0,0,true,1,false,false,0,0,0,4,-1,true,1,0,0,'Mushy pea fritters served with minted yogurt',datasets/Set_I_DEV/review-049.txt,positive
0,0,2,1,true,95,false,false,0,0,0,8,-1,false,0,0,0,'veal spiedini',datasets/Set_I_DEV/review-050.txt,positive
0,0,0,0,true,48,false,false,0,0,0,25,-1,true,1,0,0,'Green lentil soup',datasets/Set_I_DEV/review-050.txt,positive
0,0,3,0,true,1,false,false,0,0,0,12,5,false,0,0,0,'heirloom carrots are enriched with hazelnuts',datasets/Set_I_DEV/review-050.txt,positive
0,0,3,0,true,56,false,false,0,0,0,-1,-1,false,0,0,0,'branzino crudo',datasets/Set_I_DEV/review-050.txt,positive
0,0,0,0,true,96,true,false,0,0,0,59,17,false,0,0,0,pasta,datasets/Set_I_DEV/review-050.txt,positive
0,0,0,0,true,76,false,false,0,0,0,39,-1,false,0,0,0,rigatoni,datasets/Set_I_DEV/review-050.txt,positive
0,0,1,0,true,77,false,false,0,0,0,-1,-1,false,0,0,0,'meaty fluke',datasets/Set_I_DEV/review-050.txt,positive
0,1,0,0,true,54,false,false,0,0,0,-1,-1,true,1,0,0,'Bonein chicken',datasets/Set_I_DEV/review-050.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,polenta,datasets/Set_I_DEV/review-050.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,false,0,0,0,sandwiches,datasets/Set_I_DEV/review-050.txt,positive
1,1,1,0,true,99,false,false,0,0,0,57,-1,true,1,0,0,'Fried eggs',datasets/Set_I_DEV/review-050.txt,positive
0,0,1,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'sesame roll',datasets/Set_I_DEV/review-050.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,true,1,0,0,Salads,datasets/Set_I_DEV/review-050.txt,positive
1,1,0,0,true,1,false,false,0,0,0,40,-1,false,0,0,0,'dark chocolate pudding',datasets/Set_I_DEV/review-050.txt,positive
1,2,0,0,true,1,true,false,1,0,0,5,-1,false,0,0,0,'lamb and beef meatballs with sesame cream',datasets/Set_I_DEV/review-051.txt,positive
0,0,0,0,true,1,true,false,1,0,0,16,-1,false,0,0,0,'cured tongue with couscous',datasets/Set_I_DEV/review-051.txt,positive
1,0,0,0,false,-1,true,false,1,0,0,5,-1,false,0,0,0,'roasted leaves of brussels sprouts',datasets/Set_I_DEV/review-051.txt,positive
0,0,0,0,false,-1,true,false,1,0,0,0,-1,false,0,0,0,'herbmarinated butternut squash',datasets/Set_I_DEV/review-051.txt,positive
2,1,0,0,false,-1,false,false,0,0,0,21,-1,false,0,0,0,'tiny beet cubes pickled  frise earthy chestnut cream and spicy cheese',datasets/Set_I_DEV/review-051.txt,positive
0,1,0,0,true,111,false,false,0,0,0,113,-1,true,1,0,0,'Zucchini slices',datasets/Set_I_DEV/review-051.txt,positive
0,0,0,0,true,12,false,false,0,0,0,14,-1,false,0,0,0,'vegetable antipasti',datasets/Set_I_DEV/review-051.txt,positive
1,0,0,0,true,58,false,false,0,0,0,0,-1,false,0,0,0,'melted red cabbage and turnips',datasets/Set_I_DEV/review-051.txt,positive
1,1,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'roast pork',datasets/Set_I_DEV/review-051.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,cannoli,datasets/Set_I_DEV/review-051.txt,positive
0,1,2,0,false,-1,true,false,0,0,0,39,-1,false,0,0,0,cheesecake,datasets/Set_I_DEV/review-051.txt,positive
0,0,2,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'rosemary gelato',datasets/Set_I_DEV/review-051.txt,positive
0,0,0,0,false,-1,true,false,1,0,0,0,-1,false,0,0,0,'cabbage and sausage',datasets/Set_I_DEV/review-052.txt,positive
0,1,0,0,true,1,false,false,0,0,0,132,55,false,0,0,0,'cured meats and cheeses',datasets/Set_I_DEV/review-052.txt,positive
1,0,0,0,true,1,false,false,0,0,0,74,-1,false,0,0,0,'roasted sausages',datasets/Set_I_DEV/review-052.txt,positive
0,1,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'pork shoulder',datasets/Set_I_DEV/review-052.txt,positive
1,0,0,0,true,1,true,false,1,0,0,-1,30,false,0,0,0,'fried shiitakes',datasets/Set_I_DEV/review-052.txt,positive
0,0,0,0,true,1,true,false,1,0,0,-1,-1,true,1,0,0,'Tyrolean nioise',datasets/Set_I_DEV/review-052.txt,positive
0,1,0,0,true,1,true,false,1,0,0,47,-1,true,1,0,0,'Skirt steak',datasets/Set_I_DEV/review-052.txt,positive
1,1,0,0,false,-1,true,false,1,0,0,36,-1,false,0,0,0,'roasted fish fillet',datasets/Set_I_DEV/review-052.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,true,1,0,0,Tacos,datasets/Set_I_DEV/review-053.txt,positive
0,0,1,1,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'braised tongue',datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'smoky red morita pepper',datasets/Set_I_DEV/review-053.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'creamy green tomatillo',datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,true,9,false,false,0,0,0,-1,-1,false,0,0,0,guacamole,datasets/Set_I_DEV/review-053.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'pork chop',datasets/Set_I_DEV/review-053.txt,positive
1,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'herbroasted chicken',datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,true,1,0,0,'Panseared tilapia',datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,true,13,false,false,0,0,0,11,-1,true,1,0,0,'Seafood enchiladas',datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,true,14,false,false,0,0,0,12,-1,false,0,0,0,'tortilla chips in chilaquiles',datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,churros,datasets/Set_I_DEV/review-053.txt,positive
0,0,0,0,true,1,false,false,0,0,0,59,-1,false,0,0,0,crostini,datasets/Set_I_DEV/review-054.txt,positive
0,1,1,0,true,1,true,false,1,0,0,79,-1,false,0,0,0,'pork aspic',datasets/Set_I_DEV/review-054.txt,positive
1,0,0,0,true,23,false,false,0,0,0,151,27,false,0,0,0,'penne with roasted cauliflower',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,98,true,false,0,0,0,121,102,false,0,0,0,'pasta rings',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,60,false,false,0,0,0,0,-1,false,0,0,0,'una marea di formaggi',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,50,false,false,0,0,0,14,54,false,0,0,0,spaghettis,datasets/Set_I_DEV/review-054.txt,positive
0,0,1,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'clam pasta',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,1,true,false,2,0,0,78,-1,false,0,0,0,lasagna,datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,1,true,false,2,0,0,67,-1,false,0,0,0,'plump maccheroni',datasets/Set_I_DEV/review-054.txt,positive
0,1,0,0,true,1,false,false,0,0,0,30,-1,false,0,0,0,'winebraised beef shank with polenta',datasets/Set_I_DEV/review-054.txt,positive
0,1,0,0,true,1,false,false,0,0,0,15,-1,false,0,0,0,'pork chop',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,9,true,false,0,0,0,0,-1,false,0,0,0,'lemon olive oil cake',datasets/Set_I_DEV/review-054.txt,positive
0,1,0,0,true,7,true,false,0,0,0,0,-1,false,0,0,0,'chocolatewalnut cake',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'panna cotta',datasets/Set_I_DEV/review-054.txt,positive
0,0,0,1,true,84,false,false,0,0,0,37,-1,false,0,0,0,'cochinita pibil',datasets/Set_I_DEV/review-055.txt,positive
0,0,0,0,true,95,false,false,0,0,0,0,-1,false,0,0,0,quesadilla,datasets/Set_I_DEV/review-055.txt,positive
0,0,0,0,true,79,false,false,0,0,0,7,-1,false,0,0,0,guisados,datasets/Set_I_DEV/review-055.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'crabandmango tostadas',datasets/Set_I_DEV/review-055.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,0,-1,false,0,0,0,pasta,datasets/Set_I_DEV/review-056.txt,positive
0,0,0,0,true,63,false,false,0,0,0,30,-1,false,0,0,0,'sauted bay scallops',datasets/Set_I_DEV/review-056.txt,positive
0,0,0,0,true,29,false,false,0,0,0,-1,-1,false,0,0,0,'fresh tagliatelle',datasets/Set_I_DEV/review-056.txt,positive
0,0,0,0,true,25,false,false,0,0,0,150,29,false,0,0,0,'onepound lobster',datasets/Set_I_DEV/review-057.txt,positive
1,0,0,0,true,1,false,false,0,0,0,126,5,false,0,0,0,'roasted garlic aioli',datasets/Set_I_DEV/review-057.txt,positive
0,0,0,0,true,1,false,false,0,0,0,102,-1,false,0,0,0,'fluke crudo',datasets/Set_I_DEV/review-057.txt,positive
0,0,0,0,true,80,false,false,0,0,0,28,-1,false,0,0,0,'pain au levain',datasets/Set_I_DEV/review-057.txt,positive
0,0,1,0,true,41,true,false,2,0,0,44,-1,true,1,0,0,Gruyreandsurimi,datasets/Set_I_DEV/review-057.txt,positive
1,0,0,0,true,81,false,false,0,0,0,58,-1,true,1,0,0,'Sweet littleneck clams',datasets/Set_I_DEV/review-057.txt,positive
0,0,1,1,true,15,false,false,0,0,0,-1,-1,false,0,0,0,brisket,datasets/Set_I_DEV/review-057.txt,positive
1,1,0,0,true,1,true,false,0,0,0,19,-1,false,0,0,0,'fried oyster sandwich',datasets/Set_I_DEV/review-057.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,47,-1,true,1,0,0,Churros,datasets/Set_I_DEV/review-058.txt,positive
0,0,0,0,true,52,false,false,0,0,0,0,-1,false,0,0,0,bikinis,datasets/Set_I_DEV/review-058.txt,positive
0,0,0,0,true,22,false,false,0,0,0,0,-1,false,0,0,0,bocatas,datasets/Set_I_DEV/review-058.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,43,23,false,0,0,0,'crunchy calamari loops',datasets/Set_I_DEV/review-058.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,25,-1,false,0,0,0,pizza,datasets/Set_I_DEV/review-059.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'sausage sliders',datasets/Set_I_DEV/review-059.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'jicama and cornshoot',datasets/Set_I_DEV/review-059.txt,positive
0,0,5,2,true,71,true,false,1,0,0,37,29,false,0,0,0,'fresh kale salad',datasets/Set_I_DEV/review-059.txt,positive
0,0,5,2,true,23,true,false,1,0,0,95,34,false,0,0,0,'woodfired pizzas',datasets/Set_I_DEV/review-059.txt,positive
0,0,5,2,true,1,true,false,1,0,0,73,12,true,2,0,0,'San Marzano tomato sauce',datasets/Set_I_DEV/review-059.txt,positive
0,0,5,2,true,50,true,false,1,0,0,58,90,false,0,0,0,orecchiette,datasets/Set_I_DEV/review-059.txt,positive
0,0,5,2,true,90,true,false,1,0,0,-1,16,false,0,0,0,'crab meat',datasets/Set_I_DEV/review-059.txt,positive
0,0,5,2,true,53,true,false,1,0,0,-1,-1,true,2,0,0,'Dixiefied Cubano',datasets/Set_I_DEV/review-059.txt,positive
0,0,1,1,true,1,true,false,0,0,0,5,-1,false,0,0,0,burger,datasets/Set_I_DEV/review-059.txt,positive
0,0,0,0,true,1,false,false,0,0,0,4,-1,false,0,0,0,'hot lemonblueberry zeppoles',datasets/Set_I_DEV/review-059.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'lemon curd',datasets/Set_I_DEV/review-059.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beersalted caramel',datasets/Set_I_DEV/review-059.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,true,3,0,0,'Evil Twin Yin',datasets/Set_I_DEV/review-059.txt,positive
0,0,1,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'imperial stout',datasets/Set_I_DEV/review-059.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'frise aux lardons',datasets/Set_I_DEV/review-060.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'metallic onion soup',datasets/Set_I_DEV/review-060.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,toast,datasets/Set_I_DEV/review-060.txt,positive
0,1,0,1,true,1,true,false,1,0,0,5,-1,false,1,0,0,'a Va steak frites',datasets/Set_I_DEV/review-060.txt,positive
1,0,1,0,true,3,false,false,0,0,0,54,-1,false,0,0,0,'crispy rabbit',datasets/Set_I_DEV/review-060.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,11,-1,false,0,0,0,steak,datasets/Set_I_DEV/review-061.txt,positive
1,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'veal sweetbreads',datasets/Set_I_DEV/review-061.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'24ounce bonein ribeye',datasets/Set_I_DEV/review-061.txt,positive
0,0,0,0,true,7,false,false,0,0,0,0,11,false,0,0,0,wagyu,datasets/Set_I_DEV/review-061.txt,positive
0,0,0,0,true,1,false,false,0,0,0,5,-1,false,2,0,0,'bonein New York strip',datasets/Set_I_DEV/review-061.txt,positive
0,0,0,0,true,1,false,false,0,0,0,21,5,false,0,0,0,'veal chop',datasets/Set_I_DEV/review-061.txt,positive
0,0,0,0,true,1,true,false,0,0,0,-1,-1,false,0,0,0,burger,datasets/Set_I_DEV/review-061.txt,positive
0,1,0,0,false,-1,true,false,0,0,0,18,-1,false,0,0,0,'grapefruit and honey cheesecake',datasets/Set_I_DEV/review-061.txt,positive
0,0,0,0,true,1,true,false,0,0,0,19,-1,false,0,0,0,'frise salad',datasets/Set_I_DEV/review-062.txt,positive
1,1,0,0,true,1,false,false,0,0,0,27,-1,false,0,0,0,'skilletroasted chicken',datasets/Set_I_DEV/review-062.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,skate,datasets/Set_I_DEV/review-062.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,20,-1,true,2,0,0,'Speedy Romeos pies',datasets/Set_I_DEV/review-063.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,13,-1,false,0,0,0,pizza,datasets/Set_I_DEV/review-063.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'smoked fish',datasets/Set_I_DEV/review-064.txt,positive
0,0,1,1,false,-1,false,false,0,0,0,53,-1,false,0,0,0,'filet of sturgeon',datasets/Set_I_DEV/review-064.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,pelmeni,datasets/Set_I_DEV/review-064.txt,positive
0,0,1,0,false,-1,false,false,0,0,0,6,-1,false,0,0,0,'bangers and mash',datasets/Set_I_DEV/review-065.txt,positive
0,0,1,0,false,-1,true,false,0,0,0,-1,-1,true,1,0,0,'Victoria spongecake',datasets/Set_I_DEV/review-065.txt,positive
0,0,0,0,true,6,false,false,0,0,0,14,-1,false,0,0,0,crumpets,datasets/Set_I_DEV/review-065.txt,positive
0,0,0,0,true,1,false,false,0,0,0,9,-1,false,0,0,0,kedgeree,datasets/Set_I_DEV/review-065.txt,positive
0,0,0,0,true,1,false,false,0,0,0,15,-1,false,0,0,0,'parsnip soup',datasets/Set_I_DEV/review-065.txt,positive
0,0,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'meat pies',datasets/Set_I_DEV/review-065.txt,positive
0,0,1,3,true,208,true,false,1,0,0,13,130,false,0,0,0,sandwiches,datasets/Set_I_DEV/review-065.txt,positive
0,1,2,1,true,119,false,false,0,0,0,0,72,false,0,0,0,'steak and kidney pie',datasets/Set_I_DEV/review-065.txt,positive
0,1,2,1,true,1,false,false,0,0,0,4,-1,true,1,0,0,'Scotch egg',datasets/Set_I_DEV/review-065.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'chocolatesea salt tart',datasets/Set_I_DEV/review-065.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'toffee pudding',datasets/Set_I_DEV/review-065.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'oxtail marmalade',datasets/Set_I_DEV/review-066.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'rabbit confit',datasets/Set_I_DEV/review-066.txt,positive
1,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'anchovies piled on toast',datasets/Set_I_DEV/review-066.txt,positive
0,0,1,1,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,lentils,datasets/Set_I_DEV/review-066.txt,positive
0,0,1,1,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,kale,datasets/Set_I_DEV/review-066.txt,positive
0,1,0,0,true,1,true,false,1,0,0,-1,5,false,0,0,0,'potpie of chicken rabbit and mushrooms',datasets/Set_I_DEV/review-066.txt,positive
0,0,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'blue  in a pool of honey',datasets/Set_I_DEV/review-066.txt,positive
2,1,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'oilysoft bread with crisp shreds of bittersweet onion',datasets/Set_I_DEV/review-066.txt,positive
0,0,0,1,true,46,true,false,1,0,0,0,-1,false,0,0,0,mussels,datasets/Set_I_DEV/review-066.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,omelet,datasets/Set_I_DEV/review-066.txt,positive
1,0,0,0,false,-1,true,false,0,0,0,0,-1,false,0,0,0,'horseradish cream sauce',datasets/Set_I_DEV/review-066.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'chocolate mousse',datasets/Set_I_DEV/review-066.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,4,-1,false,0,0,0,falafel,datasets/Set_I_DEV/review-067.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'chickpea orbs',datasets/Set_I_DEV/review-067.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,false,1,0,0,'eggplant  la Yafa',datasets/Set_I_DEV/review-067.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,13,-1,false,0,0,0,'bo zai',datasets/Set_I_DEV/review-068.txt,positive
0,0,0,0,true,9,false,false,0,0,0,0,-1,true,1,0,0,'Chinese sausage',datasets/Set_I_DEV/review-068.txt,positive
0,1,0,0,true,6,false,false,0,0,0,-1,-1,false,0,0,0,'minced pork',datasets/Set_I_DEV/review-068.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'fatty bacon',datasets/Set_I_DEV/review-068.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,true,1,0,0,'Chinese sausage and preserved duck',datasets/Set_I_DEV/review-068.txt,positive
1,1,0,0,true,3,false,false,0,0,0,-1,-1,false,0,0,0,'silver fish with pepper salt',datasets/Set_I_DEV/review-068.txt,positive
0,0,2,0,true,1,true,false,0,0,0,-1,-1,false,0,0,0,salad,datasets/Set_I_DEV/review-068.txt,positive
0,0,0,0,true,49,true,true,1,1,0,14,-1,false,0,0,0,'sauted pea shoots',datasets/Set_I_DEV/review-068.txt,positive
1,0,0,0,true,1,true,true,1,1,0,-1,-1,false,0,0,0,'crispy pig',datasets/Set_I_DEV/review-068.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,true,1,0,0,'Milk and eggwhite ginger flan',datasets/Set_I_DEV/review-068.txt,positive
1,0,0,0,true,1,true,false,0,0,0,-1,-1,false,0,0,0,'blacksesamefilled rice balls',datasets/Set_I_DEV/review-068.txt,positive
0,1,0,0,true,1,false,false,0,0,0,5,-1,true,1,0,0,'Roman lamb chops',datasets/Set_I_DEV/review-069.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,1,0,0,'tortellini from Bologna',datasets/Set_I_DEV/review-069.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,true,1,0,0,'Piedmontese bean stew',datasets/Set_I_DEV/review-069.txt,positive
0,0,1,0,true,1,false,false,0,0,0,37,-1,true,1,0,0,Salumi,datasets/Set_I_DEV/review-069.txt,positive
0,0,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'vitello tonnato',datasets/Set_I_DEV/review-069.txt,positive
