file name,start offset,end offset,dish name
../Set_P/review-118.txt,1958,1982,Skirt steak
../Set_P/review-118.txt,2017,2054,Pasta with fiery merguez
../Set_P/review-118.txt,2102,2148,burger stuffed with white Cheddar
../Set_P/review-118.txt,2311,2348,Shaved roast leg of lamb
../Set_P/review-118.txt,4801,4828,cucumber salad
../Set_P/review-118.txt,5212,5243,salt-cod casserole
../Set_P/review-118.txt,5335,5365,pork-belly confit
../Set_P/review-118.txt,6816,6847,Grilled vegetables
../Set_P/review-118.txt,6849,6877,"shrimp
cocktail"
../Set_P/review-119.txt,738,764,lemony hummus
../Set_P/review-119.txt,766,808,yogurt-coated eggplant dolmas
../Set_P/review-119.txt,813,850,canapés of spiced meats
../Set_P/review-119.txt,3283,3339,"subereg, a labor-intensive lasagna variant,"
../Set_P/review-119.txt,3344,3365,basterma
../Set_P/review-119.txt,3868,3906,"beef salami called
soujuk"
../Set_P/review-119.txt,4372,4399,grilled prawns
../Set_P/review-119.txt,4960,4985,kebbe sajieh
../Set_P/review-119.txt,5227,5258,moutabbal Almayass
../Set_P/review-119.txt,5296,5319,mouhammara
../Set_P/review-120.txt,1901,1957,white shrimp bathed in a vivid citrus sauce
../Set_P/review-120.txt,2602,2641,vegetables with brown rice
../Set_P/review-120.txt,4466,4490,fried squid
../Set_P/review-120.txt,4858,4880,tortillas
../Set_P/review-120.txt,5008,5061,tempura-fried fish with spicy mayonnaise
../Set_P/review-120.txt,5163,5191,pork-based taco
../Set_P/review-121.txt,340,369,"fried
artichokes"
../Set_P/review-121.txt,851,883,La Vara’s fideuà
../Set_P/review-121.txt,1101,1130,clams and shrimp
../Set_P/review-121.txt,2232,2252,skewers
../Set_P/review-121.txt,2254,2274,noodles
../Set_P/review-121.txt,2393,2428,chickpea-spinach stews
../Set_P/review-121.txt,2584,2619,grilled chicken hearts
../Set_P/review-121.txt,2843,2871,deep-fried fish
../Set_P/review-121.txt,2990,3016,raya en adobo
../Set_P/review-121.txt,4649,4687,crisp and creamy croqueta
../Set_P/review-121.txt,4693,4730,"single oil-cured
sardine"
../Set_P/review-121.txt,5432,5468,stewed bacon sandwiches
../Set_P/review-121.txt,5474,5533,thin and meek ajo blanco with strands of squid
../Set_P/review-121.txt,5674,5706,griddled red shrimp
../Set_P/review-121.txt,5875,5909,pasta called gurullos
../Set_P/review-122.txt,520,539,burger
../Set_P/review-122.txt,999,1028,Salvation Burger
../Set_P/review-122.txt,1232,1255,beef jerky
../Set_P/review-122.txt,2606,2676,patty of carrots and lentils threaded by clear vermicelli
../Set_P/review-122.txt,2853,2885,fried fish sandwich
../Set_P/review-122.txt,3555,3583,Italian sausage
../Set_P/review-122.txt,3667,3687,hot dog
../Set_P/review-122.txt,6229,6264,smoked haddock chowder
../Set_P/review-123.txt,154,183,"green tomato
pie"
../Set_P/review-123.txt,2087,2117,hot pretzel rolls
../Set_P/review-123.txt,3132,3169,golden pan-fried patties
../Set_P/review-123.txt,3330,3353,crab cakes
../Set_P/review-123.txt,3359,3413,"hungry farmhand’s salad of
string beans"
../Set_P/review-123.txt,3515,3533,pasta
../Set_P/review-123.txt,4447,4491,noodles made from einkorn wheat
../Set_P/review-123.txt,4624,4646,corn mush
../Set_P/review-123.txt,4746,4771,Corn pudding
../Set_P/review-123.txt,4884,4908,ratatouille
../Set_P/review-123.txt,5220,5257,duck breast with rhubarb
../Set_P/review-123.txt,5754,5781,chocolate cake
../Set_P/review-123.txt,5802,5830,peach shortcake
../Set_P/review-123.txt,6226,6259,Tristar strawberries
../Set_P/review-124.txt,1548,1569,tortilla
../Set_P/review-124.txt,2884,2907,pork rinds
../Set_P/review-124.txt,2939,2994,guacamole and chips served with two salsas
../Set_P/review-124.txt,3327,3359,"soft, briny
octopus"
../Set_P/review-124.txt,3724,3759,"green crumbled
chorizo"
../Set_P/review-124.txt,3822,3841,Salads
../Set_P/review-124.txt,3963,4026,green beans with cucumbers and a poached quail egg
../Set_P/review-124.txt,4532,4558,Lamb barbacoa
../Set_P/review-124.txt,4776,4817,duck confit with Swiss chard
../Set_P/review-124.txt,4819,4867,lobster with field corn and epazote
../Set_P/review-124.txt,5358,5380,longaniza
../Set_P/review-125.txt,1384,1427,fried chicken with white gravy
../Set_P/review-125.txt,1615,1642,chicken breast
../Set_P/review-125.txt,2131,2153,pork chop
../Set_P/review-125.txt,2155,2193,Apeksha’s coconut curry
../Set_P/review-126.txt,1795,1836,"Brazilian fisherman’s
stew"
../Set_P/review-126.txt,2158,2190,smashed fingerlings
../Set_P/review-126.txt,2477,2508,smoked chicken leg
../Set_P/review-126.txt,3162,3187,grilled kale
../Set_P/review-126.txt,3815,3857,chocolate cake with hazelnuts
../Set_P/review-126.txt,4513,4542,grass-fed burger
../Set_P/review-126.txt,5423,5448,French fries
../Set_P/review-127.txt,341,368,baked Gruyère
../Set_P/review-127.txt,1309,1341,macaroni and cheese
../Set_P/review-127.txt,1573,1602,"truffled
gnocchi"
../Set_P/review-127.txt,2869,2892,prime beef
../Set_P/review-127.txt,3920,3948,shrimp cocktail
../Set_P/review-127.txt,4280,4298,sushi
../Set_P/review-127.txt,5365,5393,crêpe soufflé
../Set_P/review-128.txt,79,98,tamale
../Set_P/review-128.txt,282,302,Mussels
../Set_P/review-128.txt,338,358,chorizo
../Set_P/review-128.txt,1622,1647,crab tostada
../Set_P/review-128.txt,1808,1832,Huitlacoche
../Set_P/review-128.txt,2172,2210,proto-Rice Krispies Treat
../Set_P/review-128.txt,2614,2637,Short ribs
../Set_P/review-128.txt,2923,2945,pork chop
../Set_P/review-128.txt,3063,3110,"mole de
Querétaro rich with cacao"
../Set_P/review-129.txt,288,321,chicken scarpariello
../Set_P/review-129.txt,1828,1852,country ham
../Set_P/review-129.txt,1938,1976,no-cheese Sicilian pizza 
../Set_P/review-129.txt,2095,2124,tart giardiniera
../Set_P/review-129.txt,2141,2166,garlic bread
../Set_P/review-129.txt,2219,2242,fig grappa
../Set_P/review-129.txt,2268,2291,limoncello
../Set_P/review-129.txt,2506,2528,veal parm
../Set_P/review-129.txt,3053,3085,lobster fra diavolo
../Set_P/review-129.txt,3448,3475,zuppa di pesce
../Set_P/review-129.txt,3705,3772,"tortellini stuffed with whipped sheep’s milk
ricotta"
../Set_P/review-129.txt,4082,4116,Carbone’s tiramisù
../Set_P/review-129.txt,5188,5217,lemon cheesecake
../Set_P/review-129.txt,5389,5423,creamy ricotta salata
../Set_P/review-129.txt,5431,5456,Caesar salad
../Set_P/review-130.txt,99,128,pot of pho broth
../Set_P/review-130.txt,2235,2278,"shrimp
deep-fried in the shell"
../Set_P/review-130.txt,2573,2596,Suon nuong
../Set_P/review-130.txt,2758,2778,Banh mi
../Set_P/review-130.txt,2929,2955,Chicken curry
../Set_P/review-130.txt,3093,3122,rice-paper pizza
../Set_P/review-131.txt,83,101,tacos
../Set_P/review-131.txt,364,384,suadero
../Set_P/review-131.txt,1778,1800,tortillas
../Set_P/review-131.txt,1967,1990,cebollitas
../Set_P/review-131.txt,2412,2431,cabeza
../Set_P/review-131.txt,2736,2757,barbacoa
../Set_P/review-131.txt,2988,3006,Oreja
../Set_P/review-131.txt,3441,3462,Gorditas
../Set_P/review-131.txt,3744,3765,huaxmole
../Set_P/review-131.txt,3879,3908,Tostadas de pata
../Set_P/review-132.txt,59,78,shrimp
../Set_P/review-132.txt,983,1012,barbecue chicken
../Set_P/review-132.txt,1017,1042,pork skewers
../Set_P/review-132.txt,1719,1741,beef stew
../Set_P/review-132.txt,2218,2244,chicken wings
../Set_P/review-132.txt,2276,2298,bola bola
../Set_P/review-132.txt,2379,2398,callos
../Set_P/review-132.txt,2505,2524,liempo
../Set_P/review-132.txt,2526,2549,pork belly
../Set_P/review-132.txt,3166,3193,yellowfin tuna
../Set_P/review-132.txt,4101,4124,leche flan
../Set_P/review-132.txt,4165,4198,"chewy tapioca
pearls"
../Set_P/review-132.txt,4236,4257,bibingka
../Set_P/review-132.txt,4585,4609,kesong puti
../Set_P/review-133.txt,482,502,mussels
../Set_P/review-133.txt,713,745,Geisha Girl mussels
../Set_P/review-133.txt,925,953,Acadian mussels
../Set_P/review-133.txt,1037,1062,Thai mussels
../Set_P/review-133.txt,2932,2963,broth-soaked bread
../Set_P/review-133.txt,3182,3216,"smoked
bacon and corn"
../Set_P/review-133.txt,3242,3265,the Bisque
../Set_P/review-133.txt,3721,3759,bacon on an iceberg wedge
../Set_P/review-133.txt,4023,4050,fried calamari
../Set_P/review-133.txt,4085,4108,crab cakes
../Set_P/review-133.txt,4455,4480,lobster roll
../Set_P/review-133.txt,4499,4526,fish and chips
../Set_P/review-133.txt,4948,4976,lobster tempura
../Set_P/review-133.txt,4998,5023,wasabi aioli
../Set_P/review-134.txt,272,300,grilled sausage
../Set_P/review-134.txt,720,749,fried pork rinds
../Set_P/review-134.txt,765,800,steamed kabocha squash
../Set_P/review-134.txt,4143,4191,salad of grilled and minced catfish
../Set_P/review-134.txt,4555,4573,sadao
../Set_P/review-134.txt,4664,4681,laap
../Set_P/review-134.txt,6184,6223,mussels with garlic chives
../Set_P/review-135.txt,404,441,grilled Chilean sea bass
../Set_P/review-135.txt,445,478,wok-fried lamb chops
../Set_P/review-135.txt,2886,2906,dim sum
../Set_P/review-135.txt,3128,3151,Wagyu beef
../Set_P/review-135.txt,4018,4040,pipa duck
../Set_P/review-135.txt,4362,4400,spicy roast ma la chicken
../Set_P/review-135.txt,4784,4819,udon noodles with duck
../Set_P/review-136.txt,2088,2108,sausage
../Set_P/review-136.txt,2133,2154,pastrami
../Set_P/review-136.txt,2228,2247,Feteer
../Set_P/review-136.txt,2643,2676,falafel and shawarma
../Set_P/review-136.txt,2743,2783,nutmeg-laced chicken kebabs
../Set_P/review-136.txt,2788,2821,beef-and-lamb koftas
../Set_P/review-136.txt,2954,2973,mombar
../Set_P/review-137.txt,490,528,banana-Nutella sandwiches
../Set_P/review-137.txt,1357,1382,nam prik pao
../Set_P/review-137.txt,1713,1758,dried shrimp and roasted peanuts
../Set_P/review-137.txt,2044,2094,"gai yang,
Isan-style barbecue chicken"
../Set_P/review-137.txt,2803,2820,larb
../Set_P/review-137.txt,3941,3960,crepes
../Set_P/review-138.txt,718,774,duck breast preening under a ginger lacquer
../Set_P/review-138.txt,824,847,short ribs
../Set_P/review-138.txt,928,958,spring-green stew
../Set_P/review-138.txt,2047,2075,spinach risotto
../Set_P/review-138.txt,2186,2243,"al dente rice emulsified with
spinach purée"
../Set_P/review-138.txt,2411,2433,cavatelli
../Set_P/review-138.txt,2629,2654,parsnip soup
../Set_P/review-138.txt,2696,2733,portobello mushroom tart
../Set_P/review-138.txt,3017,3042,fried capers
../Set_P/review-001.txt,390,431,classic Trinidadian sandwich
../Set_P/review-001.txt,1026,1052,chicken pelau
../Set_P/review-001.txt,1375,1407,blackened fruitcake
../Set_P/review-002.txt,4013,4032,Caesar
../Set_P/review-002.txt,4816,4844,clams oreganata
../Set_P/review-002.txt,4874,4902,West Coast Gigi
../Set_P/review-002.txt,5323,5341,steak
../Set_P/review-002.txt,5469,5489,lobster
../Set_P/review-002.txt,5528,5553,veal Marsala
../Set_P/review-002.txt,5559,5584,chicken parm
../Set_P/review-002.txt,5689,5706,crab
../Set_P/review-002.txt,5734,5762,mashed potatoes
../Set_P/review-002.txt,5766,5787,broccoli
../Set_P/review-002.txt,5791,5809,fries
../Set_P/review-002.txt,5897,5925,creamed spinach
../Set_P/review-002.txt,5930,5954,hash browns
../Set_P/review-002.txt,6752,6778,crab cocktail
../Set_P/review-002.txt,6780,6804,baked clams
../Set_P/review-002.txt,6852,6875,cheesecake
../Set_P/review-003.txt,92,111,shrimp
../Set_P/review-003.txt,309,330,ssamjang
../Set_P/review-003.txt,657,685,wilting arugula
../Set_P/review-003.txt,1266,1289,beet salad
../Set_P/review-003.txt,1385,1405,Oysters
../Set_P/review-003.txt,1582,1603,yakamein
../Set_P/review-003.txt,1683,1711,Malaysian laksa
../Set_P/review-003.txt,2113,2140,shrimp ceviche
../Set_P/review-003.txt,2634,2659,kamado grill
../Set_P/review-003.txt,2999,3025,Brisket jerky
../Set_P/review-003.txt,3284,3311,Nasi ulam rice
../Set_P/review-004.txt,147,182,red curry grilled duck
../Set_P/review-004.txt,1840,1865,chicken laab
../Set_P/review-004.txt,2185,2210,papaya salad
../Set_P/review-004.txt,2218,2239,Khao soi
../Set_P/review-004.txt,2457,2478,Pad thai
../Set_P/review-004.txt,2560,2580,lobster
../Set_P/review-004.txt,2643,2668,rice noodles
../Set_P/review-004.txt,2801,2828,massaman curry
../Set_P/review-004.txt,3053,3078,chicken soup
../Set_P/review-004.txt,3112,3137,corn chowder
../Set_P/review-005.txt,748,768,hot dog
../Set_P/review-005.txt,1887,1907,sausage
../Set_P/review-005.txt,2685,2709,brisket dog
../Set_P/review-005.txt,2774,2804,Cheddar bratwurst
../Set_P/review-005.txt,2950,2977,Cuban sandwich
../Set_P/review-005.txt,3240,3258,tacos
../Set_P/review-005.txt,3393,3415,tortillas
../Set_P/review-005.txt,3685,3717,Calexico’s nachos
../Set_P/review-005.txt,4027,4053,chicken wings
../Set_P/review-005.txt,4121,4151,Chicken McNuggets
../Set_P/review-005.txt,4195,4225,Chicken meatballs
../Set_P/review-005.txt,4468,4488,brioche
../Set_P/review-005.txt,4500,4518,gnudi
../Set_P/review-005.txt,4624,4649,banh mi roll
../Set_P/review-005.txt,4668,4695,mac and cheese
../Set_P/review-005.txt,5483,5515,pretzels and toffee
../Set_P/review-005.txt,5571,5596,potato chips
../Set_P/review-005.txt,5759,5791,Rice Krispies treat
../Set_P/review-005.txt,5978,6021,dark chocolate and caramel bar
../Set_P/review-006.txt,248,270,hand roll
../Set_P/review-006.txt,291,316,rice and ume
../Set_P/review-006.txt,491,509,sushi
../Set_P/review-006.txt,2103,2122,nigiri
../Set_P/review-006.txt,2254,2275,mackerel
../Set_P/review-006.txt,2319,2337,ikura
../Set_P/review-006.txt,2339,2362,salmon roe
../Set_P/review-006.txt,2570,2592,kani miso
../Set_P/review-006.txt,2936,2955,nikiri
../Set_P/review-006.txt,3091,3110,Edomae
../Set_P/review-006.txt,3362,3382,hamachi
../Set_P/review-006.txt,3563,3585,tuna roll
../Set_P/review-006.txt,3816,3832,uni
../Set_P/review-006.txt,3834,3857,sea urchin
../Set_P/review-007.txt,911,946,roasted chicken breast
../Set_P/review-007.txt,986,1017,celery root purée
../Set_P/review-007.txt,1071,1095,deviled egg
../Set_P/review-007.txt,1105,1133,mashed potatoes
../Set_P/review-007.txt,1983,2014,brown rice noodles
../Set_P/review-007.txt,2090,2143,pistachios as crunch (chopped) and cream
../Set_P/review-007.txt,2245,2274,brussels sprouts
../Set_P/review-007.txt,2519,2547,chickpea burger
../Set_P/review-007.txt,2553,2574,umeboshi
../Set_P/review-007.txt,2646,2676,damp salmon cakes
../Set_P/review-007.txt,2683,2712,chicken sandwich
../Set_P/review-007.txt,2772,2793,zucchini
../Set_P/review-007.txt,2998,3025,chicken breast
../Set_P/review-007.txt,3371,3403,chocolate shortcake
../Set_P/review-008.txt,1891,1912,bucatini
../Set_P/review-008.txt,2021,2048,chicken livers
../Set_P/review-008.txt,2114,2138,spaghettini
../Set_P/review-008.txt,2604,2653,deep-fried hen-of-the-woods mushroom
../Set_P/review-008.txt,2942,2962,burrata
../Set_P/review-008.txt,3549,3578,grilled branzino
../Set_P/review-008.txt,4014,4051,al dente farro spaghetti
../Set_P/review-008.txt,4202,4228,grated radish
../Set_P/review-009.txt,1521,1543,gochujang
../Set_P/review-009.txt,1545,1582,Korean fermented soybean
../Set_P/review-009.txt,2261,2283,pork ribs
../Set_P/review-009.txt,2389,2413,Onion rings
../Set_P/review-009.txt,2976,3004,grated potatoes
../Set_P/review-009.txt,3222,3241,waffle
../Set_P/review-009.txt,3260,3280,brioche
../Set_P/review-009.txt,3306,3331,French toast
../Set_P/review-009.txt,3338,3359,broccoli
../Set_P/review-009.txt,3509,3534,liver pâté
../Set_P/review-009.txt,3872,3902,graham-flour cake
../Set_P/review-009.txt,3942,3977,dark chocolate pudding
../Set_P/review-010.txt,235,266,well-charred patty
../Set_P/review-010.txt,492,523,hamburger sandwich
../Set_P/review-010.txt,1733,1779,grilled cheese and apple sandwich
../Set_P/review-010.txt,1886,1909,turkey leg
../Set_P/review-010.txt,2711,2746,cross-cut marrow bones
../Set_P/review-010.txt,3026,3061,Danish pancake nuggets
../Set_P/review-010.txt,3133,3155,egg cream
../Set_P/review-010.txt,3380,3408,Turkey sandwich
../Set_P/review-010.txt,3413,3433,oysters
../Set_P/review-011.txt,402,420,steak
../Set_P/review-011.txt,2192,2224,Romanian tenderloin
../Set_P/review-011.txt,2418,2448,broiled veal chop
../Set_P/review-011.txt,2522,2539,tuna
../Set_P/review-011.txt,2572,2596,sweetbreads
../Set_P/review-011.txt,4289,4332,sweet-and-sour stuffed cabbage
../Set_P/review-011.txt,4408,4434,chopped liver
../Set_P/review-011.txt,4460,4485,skirt steaks
../Set_P/review-011.txt,4490,4513,lamb chops
../Set_P/review-011.txt,4538,4579,fried silver-dollar potatoes
../Set_P/review-011.txt,4932,4998,Romanian salad of whipped eggplant with green peppers
../Set_P/review-011.txt,5004,5031,broiled brains
../Set_P/review-011.txt,5033,5060,the mush steak
../Set_P/review-011.txt,5062,5085,the pitcha
../Set_P/review-011.txt,5089,5118,seasoned gelatin
../Set_P/review-011.txt,5164,5194,baked unborn eggs
../Set_P/review-012.txt,1814,1832,Gomen
../Set_P/review-012.txt,1934,1956,misir wot
../Set_P/review-012.txt,2095,2115,Berbere
../Set_P/review-012.txt,2607,2633,keysir selata
../Set_P/review-012.txt,2857,2876,injera
../Set_P/review-012.txt,3651,3669,Vimto
../Set_P/review-013.txt,1267,1296,English pea soup
../Set_P/review-013.txt,2958,2987,Japanese snapper
../Set_P/review-013.txt,3037,3075,Fluke with pickled daikon
../Set_P/review-013.txt,3079,3099,scallop
../Set_P/review-013.txt,3149,3191,King crab with yuzu marmalade
../Set_P/review-013.txt,3259,3280,kumamoto
../Set_P/review-013.txt,3340,3360,octopus
../Set_P/review-013.txt,3419,3451,Langoustine tempura
../Set_P/review-013.txt,3474,3519,Fried monkfish liver with sansho
../Set_P/review-013.txt,3543,3565,Lump crab
../Set_P/review-013.txt,3567,3595,Ahi with ginger
../Set_P/review-013.txt,3597,3632,Salmon with trout eggs
../Set_P/review-013.txt,3643,3711,fried potato chip threaded with sage and a tiny sardine
../Set_P/review-013.txt,3713,3748,Folds of soy-milk skin
../Set_P/review-013.txt,4170,4191,Sea bass
../Set_P/review-013.txt,4257,4277,Rhubarb
../Set_P/review-013.txt,4351,4369,madai
../Set_P/review-013.txt,4576,4593,lamb
../Set_P/review-014.txt,714,739,roasted pork
../Set_P/review-014.txt,923,941,balut
../Set_P/review-014.txt,2084,2101,meat
../Set_P/review-014.txt,2171,2197,tilapia fried
../Set_P/review-014.txt,2307,2330,tuna belly
../Set_P/review-014.txt,2412,2438,chicken adobo
../Set_P/review-014.txt,2530,2547,pork
../Set_P/review-014.txt,2629,2653,crispy pata
../Set_P/review-014.txt,2768,2789,dynamite
../Set_P/review-014.txt,3166,3194,salted duck egg
../Set_P/review-014.txt,3213,3236,longganisa
../Set_P/review-014.txt,3729,3754,banana turon
../Set_P/review-015.txt,86,105,rabbit
../Set_P/review-015.txt,1150,1172,Sea bream
../Set_P/review-015.txt,1388,1427,slow-roasted lamb shoulder
../Set_P/review-015.txt,1455,1476,malawach
../Set_P/review-015.txt,1604,1626,flatbread
../Set_P/review-015.txt,1846,1885,lamb and bulgur croquettes
../Set_P/review-015.txt,1921,1940,kibbeh
../Set_P/review-015.txt,2012,2035,sweet corn
../Set_P/review-015.txt,2037,2057,ricotta
../Set_P/review-015.txt,2094,2123,hummus masabacha
../Set_P/review-015.txt,2230,2248,squid
../Set_P/review-015.txt,2523,2548,basmati rice
../Set_P/review-015.txt,2629,2666,peach and grilled tomato
../Set_P/review-015.txt,2722,2745,Pepquiños
../Set_P/review-015.txt,2991,3015,panna cotta
../Set_P/review-016.txt,151,177,veal entrails
../Set_P/review-016.txt,350,372,kuchmachi
../Set_P/review-016.txt,1809,1841,adjaruli khachapuri
../Set_P/review-016.txt,2180,2200,imeruli
../Set_P/review-016.txt,2419,2439,nadughi
../Set_P/review-016.txt,2495,2532,cheese-stuffed mushrooms
../Set_P/review-016.txt,2634,2653,elarji
../Set_P/review-016.txt,2802,2828,Khmeli-suneli
../Set_P/review-016.txt,3081,3101,mtsvadi
../Set_P/review-016.txt,3127,3144,Lamb
../Set_P/review-016.txt,3336,3357,Khinkali
../Set_P/review-016.txt,3505,3561,sturgeon submerged in a watery walnut sauce
../Set_P/review-016.txt,3584,3602,ghomi
../Set_P/review-016.txt,3604,3623,elarji
../Set_P/review-016.txt,3705,3742,apple and lemon meringue
../Set_P/review-017.txt,869,899,shiso chimichurri
../Set_P/review-017.txt,1152,1186,soy cooked with mirin
../Set_P/review-017.txt,1203,1227,chimichurri
../Set_P/review-017.txt,1538,1565,fillets of ayu
../Set_P/review-017.txt,1750,1777,ham deep-fried
../Set_P/review-017.txt,1879,1904,Nobu classic
../Set_P/review-017.txt,2004,2036,grape tomato halves
../Set_P/review-017.txt,2238,2290,"goat cheese, white chocolate and wasabi"
../Set_P/review-017.txt,3382,3402,sashimi
../Set_P/review-017.txt,3432,3450,sushi
../Set_P/review-017.txt,3574,3599,soba noodles
../Set_P/review-017.txt,5270,5303,sage-roasted chicken
../Set_P/review-017.txt,5307,5349,short rib braised in red wine
../Set_P/review-017.txt,5702,5734,cured and raw crudi
../Set_P/review-017.txt,5755,5780,bay scallops
../Set_P/review-017.txt,5844,5863,pastas
../Set_P/review-018.txt,967,985,Tacos
../Set_P/review-018.txt,1045,1069,beef tongue
../Set_P/review-018.txt,1525,1557,soft corn tortillas
../Set_P/review-018.txt,1896,1925,tacos with rajas
../Set_P/review-018.txt,1984,2021,Shrimp in chipotle sauce
../Set_P/review-018.txt,2041,2072,Pescado zarandeado
../Set_P/review-018.txt,2595,2619,quesadillas
../Set_P/review-018.txt,2906,2927,gorditas
../Set_P/review-018.txt,3270,3294,Black beans
../Set_P/review-018.txt,3384,3414,enchiladas suizas
../Set_P/review-018.txt,3522,3550,sopa de verdura
../Set_P/review-018.txt,3699,3725,torta ahogada
../Set_P/review-018.txt,4488,4506,Tacos
../Set_P/review-018.txt,4508,4529,gorditas
../Set_P/review-018.txt,4531,4555,quesadillas
../Set_P/review-018.txt,4557,4583,torta ahogada
../Set_P/review-018.txt,4585,4608,fish pibil
../Set_P/review-019.txt,704,728,Iberico ham
../Set_P/review-019.txt,851,872,manchego
../Set_P/review-019.txt,2269,2295,Huertas rotos
../Set_P/review-019.txt,2669,2714,egg salad on a slice of baguette
../Set_P/review-019.txt,4483,4529,Padrón peppers and garlic shrimp
../Set_P/review-019.txt,4699,4725,separated egg
../Set_P/review-019.txt,4896,4914,skate
../Set_P/review-019.txt,5234,5256,chistorra
../Set_P/review-019.txt,5485,5520,goat-cheese cheesecake
../Set_P/review-019.txt,6186,6207,croqueta
../Set_P/review-020.txt,1640,1665,laphet thoke
../Set_P/review-020.txt,2118,2143,ginger salad
../Set_P/review-020.txt,2362,2384,Pork jowl
../Set_P/review-020.txt,2630,2654,yellow tofu
../Set_P/review-020.txt,2742,2770,mung-bean jelly
../Set_P/review-020.txt,3014,3031,pork
../Set_P/review-020.txt,3113,3142,Rice noodle soup
../Set_P/review-020.txt,3461,3488,boiled seafood
../Set_P/review-021.txt,1451,1476,aloo paratha
../Set_P/review-021.txt,1668,1692,masala eggs
../Set_P/review-021.txt,2026,2047,fig cake
../Set_P/review-021.txt,2150,2182,honey mesquite cake
../Set_P/review-021.txt,2621,2646,Beet uttapam
../Set_P/review-021.txt,3032,3055,lamb keema
../Set_P/review-021.txt,3103,3124,frankies
../Set_P/review-021.txt,3137,3156,salads
../Set_P/review-021.txt,3255,3278,Chicken 25
../Set_P/review-021.txt,3444,3473,sayel lamb kofta
../Set_P/review-021.txt,3617,3641,meat samosa
../Set_P/review-021.txt,3739,3763,Papdi chaat
../Set_P/review-021.txt,3960,3983,fried okra
../Set_P/review-021.txt,4115,4138,desi fries
../Set_P/review-021.txt,4374,4394,cookies
../Set_P/review-021.txt,4529,4552,lemon bars
../Set_P/review-021.txt,5365,5402,tamarind-marinated quail
../Set_P/review-021.txt,5458,5483,lamb skewers
../Set_P/review-021.txt,5544,5568,saag paneer
../Set_P/review-021.txt,5702,5744,saag paneer made with spinach
../Set_P/review-022.txt,1693,1713,dim sum
../Set_P/review-022.txt,2058,2086,Dungeness crabs
../Set_P/review-022.txt,2756,2774,clams
../Set_P/review-022.txt,3161,3187,water spinach
../Set_P/review-022.txt,3195,3228,crispy fried chicken
../Set_P/review-022.txt,3499,3548,sea scallops in a black pepper sauce
../Set_P/review-022.txt,3801,3831,mayonnaise prawns
../Set_P/review-022.txt,3940,3965,fried shrimp
../Set_P/review-022.txt,4273,4296,goose webs
../Set_P/review-022.txt,4317,4338,bok choi
../Set_P/review-022.txt,4343,4379,Chinese black mushrooms
../Set_P/review-022.txt,4599,4623,screw clams
../Set_P/review-022.txt,4817,4847,osmanthus mussels
../Set_P/review-022.txt,5042,5076,stir-fried lamb chops
../Set_P/review-022.txt,5191,5215,Peking duck
../Set_P/review-022.txt,5602,5625,sandwiches
../Set_P/review-022.txt,5779,5799,lobster
../Set_P/review-022.txt,6212,6239,shark fin soup
../Set_P/review-023.txt,999,1021,kwek-kwek
../Set_P/review-023.txt,2139,2188,eggplant strewn with salted duck egg
../Set_P/review-023.txt,2269,2297,lumpiang sariwa
../Set_P/review-023.txt,2445,2462,isaw
../Set_P/review-023.txt,2658,2677,omelet
../Set_P/review-023.txt,3028,3055,La Paz batchoy
../Set_P/review-023.txt,3299,3317,silog
../Set_P/review-023.txt,3347,3377,garlic fried rice
../Set_P/review-023.txt,3726,3750,arroz caldo
../Set_P/review-023.txt,3920,3949,tres leches cake
../Set_P/review-024.txt,2226,2255,salad of burdock
../Set_P/review-024.txt,2442,2464,Cold tofu
../Set_P/review-024.txt,2931,2958,fried potatoes
../Set_P/review-024.txt,2998,3026,fluke carpaccio
../Set_P/review-024.txt,3190,3216,fried chicken
../Set_P/review-024.txt,3244,3271,chicken nanban
../Set_P/review-024.txt,3515,3542,beef guts stew
../Set_P/review-024.txt,3804,3879,"hayashi rice/dish>, a kind of homage to <dish>beef Bourguignon"
../Set_P/review-024.txt,3995,4027,spaghetti Napolitan
../Set_P/review-025.txt,925,960,scallops and cavatelli
../Set_P/review-025.txt,1647,1677,choucroute garnie
../Set_P/review-025.txt,2183,2205,cavatelli
../Set_P/review-025.txt,2370,2400,roasted veal loin
../Set_P/review-025.txt,2476,2500,duck breast
../Set_P/review-025.txt,2651,2673,pork loin
../Set_P/review-025.txt,3380,3410,charcuterie plate
../Set_P/review-025.txt,3447,3474,duck rillettes
../Set_P/review-025.txt,3533,3590,rough-hewed and pistachio-flecked liverwurst
../Set_P/review-025.txt,3592,3620,calf’s tongue
../Set_P/review-025.txt,3625,3658,chicken liver mousse
../Set_P/review-025.txt,3855,3884,foie gras mousse
../Set_P/review-025.txt,4212,4246,Fried soft-shell crab
../Set_P/review-025.txt,4848,4879,chocolate soufflé
../Set_P/review-025.txt,5083,5113,gratin dauphinois
../Set_P/review-025.txt,5134,5164,charcuterie plate
../Set_P/review-026.txt,915,940,radish cakes
../Set_P/review-026.txt,942,967,noodle soups
../Set_P/review-026.txt,994,1019,coconut rice
../Set_P/review-026.txt,1041,1070,beef-filled roti
../Set_P/review-026.txt,1736,1760,carrot cake
../Set_P/review-026.txt,1799,1831,Daikon radish cakes
../Set_P/review-026.txt,1848,1873,turnip cakes
../Set_P/review-026.txt,2252,2272,Oh luak
